,D,I1,I2,I3,q1,q2,q3,O1,O2,O3,O4,O5,O6,O7,FX,FY,FZ,E1,E2,E3,I4,I5
796,894,2.799704,24.665147,37,0.004334,0.00013,0.000113,-83.784242,24.795274,37.990581,102.580975,-1.513427,0,-10.747329,-0.156176,0.029232,0.345623,0.000003,0.000004,0.000003,/home/martin/data/v2/filtered/894_r_img_blc.ppm,/home/martin/data/v2/filtered/894_l_img_blc.ppm
797,895,-12.154616,-5.644145,37,0.004334,0.00013,0.000113,-83.784242,24.795274,37.990581,102.580975,-1.513427,0,-10.747329,-0.156176,0.029232,0.345623,0.000003,0.000004,0.000003,/home/martin/data/v2/filtered/895_r_img_blc.ppm,/home/martin/data/v2/filtered/895_l_img_blc.ppm
798,896,1.266897,6.264553,37,0.004334,0.00013,0.000113,-95,23.631528,65.22223,101.755117,6.437707,-15.591143,6.607169,-0.154322,-0.031807,0.333083,0.000102,0.001888,0.001739,/home/martin/data/v2/filtered/896_r_img_blc.ppm,/home/martin/data/v2/filtered/896_l_img_blc.ppm
799,897,6.799205,-29.954877,37,0.004334,0.00013,0.000113,-95,23.631528,65.22223,101.755117,6.437707,-15.591143,6.607169,-0.154322,-0.031807,0.333083,0.000102,0.001888,0.001739,/home/martin/data/v2/filtered/897_r_img_blc.ppm,/home/martin/data/v2/filtered/897_l_img_blc.ppm
800,899,-4.686163,-29.585073,37,0.004334,0.00013,0.000113,-95,23.631528,65.22223,101.755117,6.437707,-15.591143,6.607169,-0.154322,-0.031807,0.333083,0.000102,0.001888,0.001739,/home/martin/data/v2/filtered/899_r_img_blc.ppm,/home/martin/data/v2/filtered/899_l_img_blc.ppm
801,900,8.900646,-11.38454,37,0.004334,0.00013,0.000113,-95,23.627314,65.320849,103.87155,41.739522,-11.6626,6.074227,-0.145946,-0.041812,0.340046,0.001149,0.011162,0.010132,/home/martin/data/v2/filtered/900_r_img_blc.ppm,/home/martin/data/v2/filtered/900_l_img_blc.ppm
802,901,6.701968,-23.88194,37,0.004334,0.00013,0.000113,-95,23.627314,65.320849,103.87155,41.739522,-11.6626,6.074227,-0.145946,-0.041812,0.340046,0.001149,0.011162,0.010132,/home/martin/data/v2/filtered/901_r_img_blc.ppm,/home/martin/data/v2/filtered/901_l_img_blc.ppm
803,902,-17.837588,-7.458653,37,0.004334,0.00013,0.000113,-95,23.627314,65.320849,103.87155,41.739522,-11.6626,6.074227,-0.145946,-0.041812,0.340046,0.001149,0.011162,0.010132,/home/martin/data/v2/filtered/902_r_img_blc.ppm,/home/martin/data/v2/filtered/902_l_img_blc.ppm
804,903,-13.205781,-23.674454,37,0.004334,0.00013,0.000113,-95,23.627314,65.320849,103.87155,41.739522,-11.6626,6.074227,-0.145946,-0.041812,0.340046,0.001149,0.011162,0.010132,/home/martin/data/v2/filtered/903_r_img_blc.ppm,/home/martin/data/v2/filtered/903_l_img_blc.ppm
805,905,-1.36159,-28.85283,37,0.004334,-0.00013,-0.000113,-95,23.594308,66.093183,104.677199,-3.970632,-16.757748,6.282907,-0.14334,-0.043977,0.337186,0.001326,0.011244,0.009902,/home/martin/data/v2/filtered/905_r_img_blc.ppm,/home/martin/data/v2/filtered/905_l_img_blc.ppm
806,906,-19.823169,4.288869,37,0.004334,-0.00013,-0.000113,-95,23.594308,66.093183,104.677199,-3.970632,-16.757748,6.282907,-0.14334,-0.043977,0.337186,0.001326,0.011244,0.009902,/home/martin/data/v2/filtered/906_r_img_blc.ppm,/home/martin/data/v2/filtered/906_l_img_blc.ppm
807,907,-12.503367,-27.76466,37,0.004334,-0.00013,-0.000113,-95,23.594308,66.093183,104.677199,-3.970632,-16.757748,6.282907,-0.14334,-0.043977,0.337186,0.001326,0.011244,0.009902,/home/martin/data/v2/filtered/907_r_img_blc.ppm,/home/martin/data/v2/filtered/907_l_img_blc.ppm
808,909,6.316424,-28.334617,38,0.004334,0.00013,0.000113,-95,23.660081,64.554095,105.068615,-38.84427,-19.738302,3.815302,-0.140619,-0.04324,0.344589,0.001933,0.014382,0.013307,/home/martin/data/v2/filtered/909_r_img_blc.ppm,/home/martin/data/v2/filtered/909_l_img_blc.ppm
809,910,-1.636401,-1.265939,38,0.004334,0.00013,0.000113,-95,23.660081,64.554095,105.068615,-38.84427,-19.738302,3.815302,-0.140619,-0.04324,0.344589,0.001933,0.014382,0.013307,/home/martin/data/v2/filtered/910_r_img_blc.ppm,/home/martin/data/v2/filtered/910_l_img_blc.ppm
810,911,-18.677716,-28.056259,38,0.004334,0.00013,0.000113,-95,23.660081,64.554095,105.068615,-38.84427,-19.738302,3.815302,-0.140619,-0.04324,0.344589,0.001933,0.014382,0.013307,/home/martin/data/v2/filtered/911_r_img_blc.ppm,/home/martin/data/v2/filtered/911_l_img_blc.ppm
811,912,8.553719,25.775179,38,0.004334,-0.00013,-0.000113,-89.847587,24.537024,44.033614,98.141343,-1.556838,0,-8.377241,-0.158398,0.015969,0.353352,0.000002,0.000004,0.000003,/home/martin/data/v2/filtered/912_r_img_blc.ppm,/home/martin/data/v2/filtered/912_l_img_blc.ppm
812,913,9.598465,-11.172537,38,0.004334,-0.00013,-0.000113,-89.847587,24.537024,44.033614,98.141343,-1.556838,0,-8.377241,-0.158398,0.015969,0.353352,0.000002,0.000004,0.000003,/home/martin/data/v2/filtered/913_r_img_blc.ppm,/home/martin/data/v2/filtered/913_l_img_blc.ppm
813,914,-16.404856,22.943422,38,0.004334,-0.00013,-0.000113,-89.847587,24.537024,44.033614,98.141343,-1.556838,0,-8.377241,-0.158398,0.015969,0.353352,0.000002,0.000004,0.000003,/home/martin/data/v2/filtered/914_r_img_blc.ppm,/home/martin/data/v2/filtered/914_l_img_blc.ppm
814,915,-4.036121,-0.744848,38,0.004334,-0.00013,-0.000113,-89.847587,24.537024,44.033614,98.141343,-1.556838,0,-8.377241,-0.158398,0.015969,0.353352,0.000002,0.000004,0.000003,/home/martin/data/v2/filtered/915_r_img_blc.ppm,/home/martin/data/v2/filtered/915_l_img_blc.ppm
815,916,3.451103,13.080456,38,0.004334,-0.00013,-0.000113,-84.033874,24.275841,50.145303,102.883112,-1.23938,0,-9.18055,-0.15892,-0.007973,0.320694,0.000002,0.000003,0.000002,/home/martin/data/v2/filtered/916_r_img_blc.ppm,/home/martin/data/v2/filtered/916_l_img_blc.ppm
816,917,-3.134392,-23.62499,38,0.004334,-0.00013,-0.000113,-84.033874,24.275841,50.145303,102.883112,-1.23938,0,-9.18055,-0.15892,-0.007973,0.320694,0.000002,0.000003,0.000002,/home/martin/data/v2/filtered/917_r_img_blc.ppm,/home/martin/data/v2/filtered/917_l_img_blc.ppm
817,918,-13.406475,28.573649,38,0.004334,-0.00013,-0.000113,-84.033874,24.275841,50.145303,102.883112,-1.23938,0,-9.18055,-0.15892,-0.007973,0.320694,0.000002,0.000003,0.000002,/home/martin/data/v2/filtered/918_r_img_blc.ppm,/home/martin/data/v2/filtered/918_l_img_blc.ppm
818,919,-13.059847,-11.979577,38,0.004334,-0.00013,-0.000113,-84.033874,24.275841,50.145303,102.883112,-1.23938,0,-9.18055,-0.15892,-0.007973,0.320694,0.000002,0.000003,0.000002,/home/martin/data/v2/filtered/919_r_img_blc.ppm,/home/martin/data/v2/filtered/919_l_img_blc.ppm
819,920,0.32466,25.479584,38,0.004334,-0.00013,-0.000113,-84.969108,24.368475,47.977684,101.482094,-1.560794,0,-9.257841,-0.16087,-0.000769,0.329024,0.000004,0.000007,0.000004,/home/martin/data/v2/filtered/920_r_img_blc.ppm,/home/martin/data/v2/filtered/920_l_img_blc.ppm
820,921,-1.642873,-4.17682,38,0.004334,-0.00013,-0.000113,-84.969108,24.368475,47.977684,101.482094,-1.560794,0,-9.257841,-0.16087,-0.000769,0.329024,0.000004,0.000007,0.000004,/home/martin/data/v2/filtered/921_r_img_blc.ppm,/home/martin/data/v2/filtered/921_l_img_blc.ppm
821,922,-7.584573,22.195815,38,0.004334,-0.00013,-0.000113,-84.969108,24.368475,47.977684,101.482094,-1.560794,0,-9.257841,-0.16087,-0.000769,0.329024,0.000004,0.000007,0.000004,/home/martin/data/v2/filtered/922_r_img_blc.ppm,/home/martin/data/v2/filtered/922_l_img_blc.ppm
822,923,-14.859542,-4.182788,38,0.004334,-0.00013,-0.000113,-84.969108,24.368475,47.977684,101.482094,-1.560794,0,-9.257841,-0.16087,-0.000769,0.329024,0.000004,0.000007,0.000004,/home/martin/data/v2/filtered/923_r_img_blc.ppm,/home/martin/data/v2/filtered/923_l_img_blc.ppm
823,924,-0.875798,8.49974,38,0.004334,-0.00013,-0.000113,-82.990176,24.582423,42.971288,102.628749,-1.313074,0,-10.518868,-0.159818,0.012764,0.333614,0.000003,0.000004,0.000003,/home/martin/data/v2/filtered/924_r_img_blc.ppm,/home/martin/data/v2/filtered/924_l_img_blc.ppm
824,925,6.886811,1.395861,38,0.004334,-0.00013,-0.000113,-82.990176,24.582423,42.971288,102.628749,-1.313074,0,-10.518868,-0.159818,0.012764,0.333614,0.000003,0.000004,0.000003,/home/martin/data/v2/filtered/925_r_img_blc.ppm,/home/martin/data/v2/filtered/925_l_img_blc.ppm
825,926,-9.873327,18.974562,38,0.004334,-0.00013,-0.000113,-82.990176,24.582423,42.971288,102.628749,-1.313074,0,-10.518868,-0.159818,0.012764,0.333614,0.000003,0.000004,0.000003,/home/martin/data/v2/filtered/926_r_img_blc.ppm,/home/martin/data/v2/filtered/926_l_img_blc.ppm
826,927,-11.105928,1.713869,38,0.004334,-0.00013,-0.000113,-82.990176,24.582423,42.971288,102.628749,-1.313074,0,-10.518868,-0.159818,0.012764,0.333614,0.000003,0.000004,0.000003,/home/martin/data/v2/filtered/927_r_img_blc.ppm,/home/martin/data/v2/filtered/927_l_img_blc.ppm
827,928,-4.853043,10.764236,38,0.004334,0.00013,0.000113,-85.881505,24.172155,52.57156,102.244263,-1.394022,0,-8.388672,-0.157776,-0.01352,0.320608,0.000001,0.000002,0.000001,/home/martin/data/v2/filtered/928_r_img_blc.ppm,/home/martin/data/v2/filtered/928_l_img_blc.ppm
828,929,-6.473723,-23.321259,38,0.004334,0.00013,0.000113,-85.881505,24.172155,52.57156,102.244263,-1.394022,0,-8.388672,-0.157776,-0.01352,0.320608,0.000001,0.000002,0.000001,/home/martin/data/v2/filtered/929_r_img_blc.ppm,/home/martin/data/v2/filtered/929_l_img_blc.ppm
829,931,-17.776916,-9.810409,38,0.004334,0.00013,0.000113,-85.881505,24.172155,52.57156,102.244263,-1.394022,0,-8.388672,-0.157776,-0.01352,0.320608,0.000001,0.000002,0.000001,/home/martin/data/v2/filtered/931_r_img_blc.ppm,/home/martin/data/v2/filtered/931_l_img_blc.ppm
830,932,8.104078,23.283418,38,0.004334,0.00013,0.000113,-82.918711,24.763209,38.740904,103.631724,-1.932766,0,-10.74279,-0.155112,0.025927,0.34152,0.000006,0.000007,0.000005,/home/martin/data/v2/filtered/932_r_img_blc.ppm,/home/martin/data/v2/filtered/932_l_img_blc.ppm
831,933,7.117562,-6.726248,38,0.004334,0.00013,0.000113,-82.918711,24.763209,38.740904,103.631724,-1.932766,0,-10.74279,-0.155112,0.025927,0.34152,0.000006,0.000007,0.000005,/home/martin/data/v2/filtered/933_r_img_blc.ppm,/home/martin/data/v2/filtered/933_l_img_blc.ppm
832,934,-0.332589,22.69363,38,0.004334,0.00013,0.000113,-82.918711,24.763209,38.740904,103.631724,-1.932766,0,-10.74279,-0.155112,0.025927,0.34152,0.000006,0.000007,0.000005,/home/martin/data/v2/filtered/934_r_img_blc.ppm,/home/martin/data/v2/filtered/934_l_img_blc.ppm
833,935,-0.448301,-8.187496,38,0.004334,0.00013,0.000113,-82.918711,24.763209,38.740904,103.631724,-1.932766,0,-10.74279,-0.155112,0.025927,0.34152,0.000006,0.000007,0.000005,/home/martin/data/v2/filtered/935_r_img_blc.ppm,/home/martin/data/v2/filtered/935_l_img_blc.ppm
834,936,7.644085,27.9633,38,0.004334,0.00013,0.000113,-80.980004,24.44475,46.19283,104.438687,-1.228435,0,-10.310678,-0.159404,0.001332,0.320261,0.000001,0.000002,0.000001,/home/martin/data/v2/filtered/936_r_img_blc.ppm,/home/martin/data/v2/filtered/936_l_img_blc.ppm
835,937,-13.743812,-16.902818,38,0.004334,0.00013,0.000113,-80.980004,24.44475,46.19283,104.438687,-1.228435,0,-10.310678,-0.159404,0.001332,0.320261,0.000001,0.000002,0.000001,/home/martin/data/v2/filtered/937_r_img_blc.ppm,/home/martin/data/v2/filtered/937_l_img_blc.ppm
836,938,-18.682867,29.044137,38,0.004334,0.00013,0.000113,-80.980004,24.44475,46.19283,104.438687,-1.228435,0,-10.310678,-0.159404,0.001332,0.320261,0.000001,0.000002,0.000001,/home/martin/data/v2/filtered/938_r_img_blc.ppm,/home/martin/data/v2/filtered/938_l_img_blc.ppm
837,939,-19.021205,-8.095662,38,0.004334,0.00013,0.000113,-80.980004,24.44475,46.19283,104.438687,-1.228435,0,-10.310678,-0.159404,0.001332,0.320261,0.000001,0.000002,0.000001,/home/martin/data/v2/filtered/939_r_img_blc.ppm,/home/martin/data/v2/filtered/939_l_img_blc.ppm
838,941,6.810814,-22.374913,38,0.004334,-0.00013,-0.000113,-95,23.703115,63.547104,101.926379,-28.880353,-19.001754,4.731993,-0.152699,-0.030029,0.340163,0.000288,0.004447,0.00433,/home/martin/data/v2/filtered/941_r_img_blc.ppm,/home/martin/data/v2/filtered/941_l_img_blc.ppm
839,942,-13.866751,10.392671,38,0.004334,-0.00013,-0.000113,-95,23.703115,63.547104,101.926379,-28.880353,-19.001754,4.731993,-0.152699,-0.030029,0.340163,0.000288,0.004447,0.00433,/home/martin/data/v2/filtered/942_r_img_blc.ppm,/home/martin/data/v2/filtered/942_l_img_blc.ppm
840,943,-18.233898,-29.914932,38,0.004334,-0.00013,-0.000113,-95,23.703115,63.547104,101.926379,-28.880353,-19.001754,4.731993,-0.152699,-0.030029,0.340163,0.000288,0.004447,0.00433,/home/martin/data/v2/filtered/943_r_img_blc.ppm,/home/martin/data/v2/filtered/943_l_img_blc.ppm
841,944,6.136649,13.555105,38,0.004334,-0.00013,-0.000113,-91.612873,24.351939,48.364619,96.780379,-0.394097,0,-7.561853,-0.160992,0.00429,0.349881,0.000002,0.000002,0.000001,/home/martin/data/v2/filtered/944_r_img_blc.ppm,/home/martin/data/v2/filtered/944_l_img_blc.ppm
842,945,7.958639,-12.288618,38,0.004334,-0.00013,-0.000113,-91.612873,24.351939,48.364619,96.780379,-0.394097,0,-7.561853,-0.160992,0.00429,0.349881,0.000002,0.000002,0.000001,/home/martin/data/v2/filtered/945_r_img_blc.ppm,/home/martin/data/v2/filtered/945_l_img_blc.ppm
843,946,-12.064451,29.117072,38,0.004334,-0.00013,-0.000113,-91.612873,24.351939,48.364619,96.780379,-0.394097,0,-7.561853,-0.160992,0.00429,0.349881,0.000002,0.000002,0.000001,/home/martin/data/v2/filtered/946_r_img_blc.ppm,/home/martin/data/v2/filtered/946_l_img_blc.ppm
844,947,-2.239586,-16.693784,38,0.004334,-0.00013,-0.000113,-91.612873,24.351939,48.364619,96.780379,-0.394097,0,-7.561853,-0.160992,0.00429,0.349881,0.000002,0.000002,0.000001,/home/martin/data/v2/filtered/947_r_img_blc.ppm,/home/martin/data/v2/filtered/947_l_img_blc.ppm
845,948,5.302894,-8.981884,38,0.004334,-0.00013,-0.000113,-94.724003,23.957862,57.586006,96.924303,-1.080252,0,-5.820595,-0.157781,-0.019946,0.337138,0,0.000002,0,/home/martin/data/v2/filtered/948_r_img_blc.ppm,/home/martin/data/v2/filtered/948_l_img_blc.ppm
846,949,7.427111,-18.130677,38,0.004334,-0.00013,-0.000113,-94.724003,23.957862,57.586006,96.924303,-1.080252,0,-5.820595,-0.157781,-0.019946,0.337138,0,0.000002,0,/home/martin/data/v2/filtered/949_r_img_blc.ppm,/home/martin/data/v2/filtered/949_l_img_blc.ppm
847,950,-13.659641,9.828172,38,0.004334,-0.00013,-0.000113,-94.724003,23.957862,57.586006,96.924303,-1.080252,0,-5.820595,-0.157781,-0.019946,0.337138,0,0.000002,0,/home/martin/data/v2/filtered/950_r_img_blc.ppm,/home/martin/data/v2/filtered/950_l_img_blc.ppm
848,951,-3.898815,-29.131598,38,0.004334,-0.00013,-0.000113,-94.724003,23.957862,57.586006,96.924303,-1.080252,0,-5.820595,-0.157781,-0.019946,0.337138,0,0.000002,0,/home/martin/data/v2/filtered/951_r_img_blc.ppm,/home/martin/data/v2/filtered/951_l_img_blc.ppm
849,952,0.187372,-21.321199,39,0.004334,0.00013,0.000113,-95,23.587352,66.255958,106,36.053153,-13.226666,5.062953,-0.136455,-0.043901,0.334858,0.001952,0.010643,0.00919,/home/martin/data/v2/filtered/952_r_img_blc.ppm,/home/martin/data/v2/filtered/952_l_img_blc.ppm
850,953,-0.034753,-26.332153,39,0.004334,0.00013,0.000113,-95,23.587352,66.255958,106,36.053153,-13.226666,5.062953,-0.136455,-0.043901,0.334858,0.001952,0.010643,0.00919,/home/martin/data/v2/filtered/953_r_img_blc.ppm,/home/martin/data/v2/filtered/953_l_img_blc.ppm
851,954,-17.453045,-7.063694,39,0.004334,0.00013,0.000113,-95,23.587352,66.255958,106,36.053153,-13.226666,5.062953,-0.136455,-0.043901,0.334858,0.001952,0.010643,0.00919,/home/martin/data/v2/filtered/954_r_img_blc.ppm,/home/martin/data/v2/filtered/954_l_img_blc.ppm
852,955,-15.79921,-29.847679,39,0.004334,0.00013,0.000113,-95,23.587352,66.255958,106,36.053153,-13.226666,5.062953,-0.136455,-0.043901,0.334858,0.001952,0.010643,0.00919,/home/martin/data/v2/filtered/955_r_img_blc.ppm,/home/martin/data/v2/filtered/955_l_img_blc.ppm
853,956,-3.009919,24.31656,39,0.004334,0.00013,0.000113,-85.380907,24.232525,51.158903,102.896151,-1.416433,0,-8.747734,-0.156119,-0.009966,0.322369,0.000001,0.000002,0.000002,/home/martin/data/v2/filtered/956_r_img_blc.ppm,/home/martin/data/v2/filtered/956_l_img_blc.ppm
854,957,4.310342,-21.085294,39,0.004334,0.00013,0.000113,-85.380907,24.232525,51.158903,102.896151,-1.416433,0,-8.747734,-0.156119,-0.009966,0.322369,0.000001,0.000002,0.000002,/home/martin/data/v2/filtered/957_r_img_blc.ppm,/home/martin/data/v2/filtered/957_l_img_blc.ppm
855,958,-15.337642,0.155153,39,0.004334,0.00013,0.000113,-85.380907,24.232525,51.158903,102.896151,-1.416433,0,-8.747734,-0.156119,-0.009966,0.322369,0.000001,0.000002,0.000002,/home/martin/data/v2/filtered/958_r_img_blc.ppm,/home/martin/data/v2/filtered/958_l_img_blc.ppm
856,959,-12.450899,-27.153636,39,0.004334,0.00013,0.000113,-85.380907,24.232525,51.158903,102.896151,-1.416433,0,-8.747734,-0.156119,-0.009966,0.322369,0.000001,0.000002,0.000002,/home/martin/data/v2/filtered/959_r_img_blc.ppm,/home/martin/data/v2/filtered/959_l_img_blc.ppm
857,960,-2.46077,-19.524586,39,0.004334,-0.00013,-0.000113,-95,23.585219,66.30587,105.021797,-38.25843,-19.738736,3.841645,-0.143055,-0.037446,0.330086,0.000516,0.004137,0.003611,/home/martin/data/v2/filtered/960_r_img_blc.ppm,/home/martin/data/v2/filtered/960_l_img_blc.ppm
858,961,1.402711,-23.374907,39,0.004334,-0.00013,-0.000113,-95,23.585219,66.30587,105.021797,-38.25843,-19.738736,3.841645,-0.143055,-0.037446,0.330086,0.000516,0.004137,0.003611,/home/martin/data/v2/filtered/961_r_img_blc.ppm,/home/martin/data/v2/filtered/961_l_img_blc.ppm
859,962,-7.464156,5.653709,39,0.004334,-0.00013,-0.000113,-95,23.585219,66.30587,105.021797,-38.25843,-19.738736,3.841645,-0.143055,-0.037446,0.330086,0.000516,0.004137,0.003611,/home/martin/data/v2/filtered/962_r_img_blc.ppm,/home/martin/data/v2/filtered/962_l_img_blc.ppm
860,963,-14.300779,-26.128726,39,0.004334,-0.00013,-0.000113,-95,23.585219,66.30587,105.021797,-38.25843,-19.738736,3.841645,-0.143055,-0.037446,0.330086,0.000516,0.004137,0.003611,/home/martin/data/v2/filtered/963_r_img_blc.ppm,/home/martin/data/v2/filtered/963_l_img_blc.ppm
861,964,9.24029,21.252236,39,0.004334,0.00013,0.000113,-91.019053,24.297766,49.632254,98.054037,-1.331283,0,-7.422632,-0.158762,-0.000413,0.344842,0.000007,0.000019,0.000012,/home/martin/data/v2/filtered/964_r_img_blc.ppm,/home/martin/data/v2/filtered/964_l_img_blc.ppm
862,965,7.830604,-22.955977,39,0.004334,0.00013,0.000113,-91.019053,24.297766,49.632254,98.054037,-1.331283,0,-7.422632,-0.158762,-0.000413,0.344842,0.000007,0.000019,0.000012,/home/martin/data/v2/filtered/965_r_img_blc.ppm,/home/martin/data/v2/filtered/965_l_img_blc.ppm
863,966,2.66706,21.936955,39,0.004334,0.00013,0.000113,-91.019053,24.297766,49.632254,98.054037,-1.331283,0,-7.422632,-0.158762,-0.000413,0.344842,0.000007,0.000019,0.000012,/home/martin/data/v2/filtered/966_r_img_blc.ppm,/home/martin/data/v2/filtered/966_l_img_blc.ppm
864,967,-17.106305,-21.305467,39,0.004334,0.00013,0.000113,-91.019053,24.297766,49.632254,98.054037,-1.331283,0,-7.422632,-0.158762,-0.000413,0.344842,0.000007,0.000019,0.000012,/home/martin/data/v2/filtered/967_r_img_blc.ppm,/home/martin/data/v2/filtered/967_l_img_blc.ppm
865,969,4.527372,-29.958359,39,0.004334,0.00013,0.000113,-95,23.607277,65.789695,104.656308,29.694524,-12.981766,6.545841,-0.144029,-0.036705,0.33236,0.000563,0.00474,0.004217,/home/martin/data/v2/filtered/969_r_img_blc.ppm,/home/martin/data/v2/filtered/969_l_img_blc.ppm
866,971,-12.989697,-28.856157,39,0.004334,0.00013,0.000113,-95,23.607277,65.789695,104.656308,29.694524,-12.981766,6.545841,-0.144029,-0.036705,0.33236,0.000563,0.00474,0.004217,/home/martin/data/v2/filtered/971_r_img_blc.ppm,/home/martin/data/v2/filtered/971_l_img_blc.ppm
867,972,4.319974,2.962289,39,0.004334,-0.00013,-0.000113,-95,23.690678,63.83813,103.535544,-43.652364,-20.003057,3.358118,-0.146785,-0.034029,0.341129,0.000743,0.007291,0.006967,/home/martin/data/v2/filtered/972_r_img_blc.ppm,/home/martin/data/v2/filtered/972_l_img_blc.ppm
868,973,2.120897,-20.287949,39,0.004334,-0.00013,-0.000113,-95,23.690678,63.83813,103.535544,-43.652364,-20.003057,3.358118,-0.146785,-0.034029,0.341129,0.000743,0.007291,0.006967,/home/martin/data/v2/filtered/973_r_img_blc.ppm,/home/martin/data/v2/filtered/973_l_img_blc.ppm
869,974,-1.477703,6.817429,39,0.004334,-0.00013,-0.000113,-95,23.690678,63.83813,103.535544,-43.652364,-20.003057,3.358118,-0.146785,-0.034029,0.341129,0.000743,0.007291,0.006967,/home/martin/data/v2/filtered/974_r_img_blc.ppm,/home/martin/data/v2/filtered/974_l_img_blc.ppm
870,975,-10.894018,-22.854125,39,0.004334,-0.00013,-0.000113,-95,23.690678,63.83813,103.535544,-43.652364,-20.003057,3.358118,-0.146785,-0.034029,0.341129,0.000743,0.007291,0.006967,/home/martin/data/v2/filtered/975_r_img_blc.ppm,/home/martin/data/v2/filtered/975_l_img_blc.ppm
871,976,4.370612,12.312386,39,0.004334,-0.00013,-0.000113,-89.02059,24.063115,55.123102,101.521101,-0.868218,0,-7.608253,-0.154056,-0.018431,0.323898,0.000001,0.000003,0.000001,/home/martin/data/v2/filtered/976_r_img_blc.ppm,/home/martin/data/v2/filtered/976_l_img_blc.ppm
872,977,-3.905841,-20.5498,39,0.004334,-0.00013,-0.000113,-89.02059,24.063115,55.123102,101.521101,-0.868218,0,-7.608253,-0.154056,-0.018431,0.323898,0.000001,0.000003,0.000001,/home/martin/data/v2/filtered/977_r_img_blc.ppm,/home/martin/data/v2/filtered/977_l_img_blc.ppm
